game_id,GP,W,L,W_PCT,TOP,FGA,FGM,FG_PCT,PassTD,RushTD,PassTD_Allowed,RushTD_Allowed,PassYds,RushYds,PassYds_Allowed,RushYds_Allowed,Fum,Fum_Allowed,INT,INT_Allowed,Sacks,Sacks_Allowed,Penalties,FirstDowns,3rdDownConverted,3rdDownFailed,3rdDownAllowed,3rdDownDefended,PTS,PointDiff,Season,home_team,away_team,GP.Away,W.Away,L.Away,W_PCT.Away,TOP.Away,FGA.Away,FGM.Away,FG_PCT.Away,PassTD.Away,RushTD.Away,PassTD_Allowed.Away,RushTD_Allowed.Away,PassYds.Away,RushYds.Away,PassYds_Allowed.Away,RushYds_Allowed.Away,Fum.Away,Fum_Allowed.Away,INT.Away,INT_Allowed.Away,Sacks.Away,Sacks_Allowed.Away,Penalties.Away,FirstDowns.Away,3rdDownConverted.Away,3rdDownFailed.Away,3rdDownAllowed.Away,3rdDownDefended.Away,PTS.Away,PointDiff.Away,game_date
2023_13_LAC_NE,13.0,2.0,10.0,0.03968253968253968,15845.833333333334,1.5,1.0,0.6666666666666667,0.8333333333333334,0.5,1.0833333333333333,0.75,201.58333333333334,103.66666666666667,234.58333333333334,88.66666666666667,0.4166666666666667,0.5,0.5,1.1666666666666667,2.0,2.5,5.666666666666667,16.583333333333332,4.416666666666667,8.916666666666666,5.333333333333333,8.583333333333334,12.333333333333334,-8.833333333333334,2023,NE,LAC,13.0,5.0,7.0,0.07469729344729344,17487.916666666668,1.6666666666666667,1.5833333333333333,0.9166666666666666,1.75,0.75,1.4166666666666667,1.0833333333333333,257.25,97.66666666666667,290.0833333333333,113.75,0.75,0.5833333333333334,0.5,0.5,3.4166666666666665,2.0833333333333335,5.083333333333333,18.75,6.0,8.083333333333334,4.5,8.5,22.916666666666668,1.4166666666666667,2023-12-03
2023_14_NE_PIT,14.0,7.0,6.0,0.11312576312576311,15515.538461538461,1.9230769230769231,1.7692307692307692,0.9166666666666666,0.6923076923076923,0.6923076923076923,1.3076923076923077,0.6153846153846154,194.84615384615384,112.76923076923077,244.46153846153845,117.92307692307692,0.6923076923076923,0.23076923076923078,1.0,0.5384615384615384,2.769230769230769,2.076923076923077,5.384615384615385,16.53846153846154,4.769230769230769,8.923076923076923,5.538461538461538,8.538461538461538,16.153846153846153,-3.076923076923077,2023,PIT,NE,14.0,3.0,10.0,0.04212454212454212,15431.615384615385,1.3846153846153846,0.9230769230769231,0.6666666666666667,1.0,0.46153846153846156,1.0769230769230769,0.7692307692307693,204.53846153846155,101.92307692307692,231.15384615384616,88.15384615384616,0.38461538461538464,0.46153846153846156,0.5384615384615384,1.1538461538461537,2.0,2.4615384615384617,5.769230769230769,16.384615384615383,4.384615384615385,8.923076923076923,5.153846153846154,8.76923076923077,13.0,-7.923076923076923,2023-12-07
2023_15_KC_NE,15.0,3.0,11.0,0.039115646258503396,15239.857142857143,1.4285714285714286,0.9285714285714286,0.6515151515151515,1.0,0.5,1.2142857142857142,0.7142857142857143,202.78571428571428,98.35714285714286,236.71428571428572,84.92857142857143,0.35714285714285715,0.42857142857142855,0.6428571428571429,1.1428571428571428,2.0714285714285716,2.5714285714285716,5.714285714285714,15.928571428571429,4.214285714285714,9.0,5.142857142857143,8.714285714285714,13.285714285714286,-8.071428571428571,2023,NE,KC,15.0,9.0,5.0,0.13242630385487528,18540.14285714286,1.8571428571428572,1.7857142857142858,0.9743589743589743,1.8571428571428572,0.5714285714285714,1.2857142857142858,0.6428571428571429,267.0,103.07142857142857,202.5,110.42857142857143,0.7142857142857143,0.5,0.5714285714285714,1.0714285714285714,3.2857142857142856,1.5,6.071428571428571,21.5,5.857142857142857,6.714285714285714,4.642857142857143,8.0,22.785714285714285,5.285714285714286,2023-12-17
2023_01_BUF_NYJ,1.0,1.0,0.0,1.0,14402.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,140.0,172.0,236.0,97.0,1.0,0.0,3.0,1.0,5.0,3.0,2.0,13.0,5.0,8.0,5.0,8.0,22.0,6.0,2023,NYJ,BUF,1.0,0.0,1.0,0.0,18722.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,236.0,97.0,140.0,172.0,0.0,1.0,1.0,3.0,3.0,5.0,5.0,19.0,5.0,8.0,5.0,8.0,16.0,-6.0,2023-09-11
2023_02_NYJ_DAL,2.0,2.0,0.0,0.75,22199.5,3.5,3.5,1.0,1.0,1.5,0.5,0.0,199.0,128.0,140.0,86.0,1.0,0.0,2.5,0.0,5.0,0.5,5.5,22.0,7.5,8.0,3.0,10.0,35.0,30.0,2023,DAL,NYJ,2.0,1.0,1.0,0.5,10929.0,2.0,2.0,1.0,1.0,0.0,1.5,0.0,155.0,118.0,245.5,115.5,0.5,0.5,1.5,2.0,3.0,3.0,3.5,12.5,3.0,8.5,7.0,8.5,16.0,-7.0,2023-09-17
2023_04_KC_NYJ,4.0,1.0,3.0,0.25,12369.0,1.75,1.5,0.875,1.0,0.25,1.25,0.25,178.0,95.5,223.75,148.0,0.25,0.5,1.25,1.0,1.75,2.75,4.25,13.75,3.25,9.0,7.25,8.25,15.5,-5.5,2023,NYJ,KC,4.0,3.0,1.0,0.2708333333333333,19968.25,2.0,2.0,1.0,2.0,0.75,1.0,0.25,259.25,136.75,203.0,104.0,1.25,0.25,0.25,1.5,2.5,0.5,5.75,22.5,6.5,6.75,4.25,8.5,25.25,10.25,2023-10-01
2023_06_PHI_NYJ,6.0,3.0,3.0,0.22777777777777777,14020.0,2.6666666666666665,2.5,0.9166666666666666,0.6666666666666666,0.5,1.3333333333333333,0.3333333333333333,182.83333333333334,117.5,228.5,135.16666666666666,0.8333333333333334,0.5,1.3333333333333333,0.8333333333333334,2.1666666666666665,3.3333333333333335,5.833333333333333,15.0,3.0,9.0,6.666666666666667,7.666666666666667,18.833333333333332,-1.0,2023,NYJ,PHI,6.0,5.0,1.0,0.38055555555555554,24301.5,3.0,2.6666666666666665,0.7777777777777777,1.1666666666666667,1.1666666666666667,1.8333333333333333,0.5,257.0,150.0,254.0,65.83333333333333,0.8333333333333334,0.5,0.3333333333333333,1.1666666666666667,3.3333333333333335,2.3333333333333335,5.666666666666667,23.5,7.333333333333333,7.166666666666667,5.333333333333333,7.5,25.833333333333332,5.166666666666667,2023-10-15
2023_09_LAC_NYJ,9.0,4.0,4.0,0.18645833333333334,13865.25,2.5,2.375,0.9375,0.625,0.375,1.0,0.625,200.0,103.375,189.25,137.25,0.625,1.0,1.0,0.625,2.75,4.0,6.5,14.875,2.875,10.125,6.125,9.0,16.5,-3.0,2023,NYJ,LAC,9.0,4.0,4.0,0.10243055555555555,16808.625,1.75,1.625,0.875,1.75,1.0,1.5,1.0,259.375,101.125,313.5,89.75,1.0,0.375,0.75,0.5,3.875,2.5,5.625,19.375,5.75,8.125,4.375,8.375,25.125,3.375,2023-11-06
2023_10_NYJ_LV,10.0,5.0,5.0,0.15777777777777777,17158.0,2.0,1.7,0.8888888888888888,0.9,0.7,1.1,1.0,211.1,83.3,213.2,135.6,0.2,0.4,0.9,1.4,2.6,2.5,5.1,17.2,3.9,7.9,5.7,7.5,17.2,-3.3,2023,LV,NYJ,10.0,4.0,5.0,0.16574074074074074,13974.111111111111,2.6666666666666665,2.5555555555555554,0.9444444444444444,0.5555555555555556,0.3333333333333333,1.0,0.5555555555555556,207.0,103.88888888888889,185.22222222222223,138.44444444444446,0.6666666666666666,0.8888888888888888,1.0,0.6666666666666666,2.7777777777777777,3.7777777777777777,6.666666666666667,14.777777777777779,3.3333333333333335,10.0,6.0,9.11111111111111,16.0,-3.111111111111111,2023-11-12
2023_11_NYJ_BUF,11.0,6.0,5.0,0.13326446280991736,18881.909090909092,1.7272727272727273,1.4545454545454546,0.8333333333333334,2.0,1.0909090909090908,1.1818181818181819,0.5454545454545454,261.3636363636364,117.72727272727273,224.9090909090909,110.45454545454545,0.8181818181818182,0.6363636363636364,0.9090909090909091,1.0909090909090908,3.5454545454545454,1.2727272727272727,6.636363636363637,21.90909090909091,5.818181818181818,6.2727272727272725,5.090909090909091,8.090909090909092,26.727272727272727,9.454545454545455,2023,BUF,NYJ,11.0,4.0,6.0,0.14916666666666667,13662.6,2.4,2.3,0.9444444444444444,0.6,0.3,1.2,0.5,199.5,99.8,194.2,137.6,0.6,1.0,1.0,0.8,2.6,4.0,6.5,14.7,3.0,10.1,5.9,9.0,15.0,-5.4,2023-11-19
