game_id,GP,W,L,W_PCT,TOP,FGA,FGM,FG_PCT,PassTD,RushTD,PassTD_Allowed,RushTD_Allowed,PassYds,RushYds,PassYds_Allowed,RushYds_Allowed,Fum,Fum_Allowed,INT,INT_Allowed,Sacks,Sacks_Allowed,Penalties,FirstDowns,3rdDownConverted,3rdDownFailed,3rdDownAllowed,3rdDownDefended,PTS,PointDiff,Season,home_team,away_team,GP.Away,W.Away,L.Away,W_PCT.Away,TOP.Away,FGA.Away,FGM.Away,FG_PCT.Away,PassTD.Away,RushTD.Away,PassTD_Allowed.Away,RushTD_Allowed.Away,PassYds.Away,RushYds.Away,PassYds_Allowed.Away,RushYds_Allowed.Away,Fum.Away,Fum_Allowed.Away,INT.Away,INT_Allowed.Away,Sacks.Away,Sacks_Allowed.Away,Penalties.Away,FirstDowns.Away,3rdDownConverted.Away,3rdDownFailed.Away,3rdDownAllowed.Away,3rdDownDefended.Away,PTS.Away,PointDiff.Away,game_date
2014_06_SD_OAK,4.0,0.0,4.0,0.0,13147.0,0.75,0.75,1.0,1.25,0.25,1.5,1.0,215.75,61.5,218.0,158.25,0.5,1.0,0.5,1.5,1.0,1.0,6.0,16.0,4.0,8.0,7.0,7.0,12.75,-13.0,2014,LV,LAC,5.0,4.0,1.0,0.25666666666666665,20762.6,2.2,2.2,1.0,2.4,0.4,1.2,0.4,288.6,88.0,214.4,96.0,1.0,0.0,0.6,0.4,2.4,1.6,6.0,20.2,8.4,7.4,5.0,7.2,26.6,14.0,2014-10-12
2014_07_ARI_OAK,6.0,0.0,5.0,0.0,13298.0,0.8,0.6,0.5,1.8,0.2,1.8,1.0,229.0,72.0,237.0,149.8,0.4,0.8,0.4,1.4,1.0,0.8,7.0,16.2,4.8,7.4,7.2,6.8,15.8,-11.0,2014,LV,ARI,6.0,4.0,1.0,0.4,17763.0,2.8,2.8,1.0,1.4,0.4,2.0,0.6,234.8,85.6,318.6,75.8,0.6,0.6,1.6,0.0,1.2,2.0,6.8,18.2,5.8,8.6,5.4,7.6,23.2,2.0,2014-10-19
2014_08_OAK_CLE,7.0,3.0,3.0,0.14444444444444446,15858.5,1.8333333333333333,1.5,0.8333333333333334,1.1666666666666667,1.3333333333333333,1.5,1.1666666666666667,239.83333333333334,133.5,250.66666666666666,155.5,0.3333333333333333,0.3333333333333333,1.1666666666666667,0.3333333333333333,2.0,1.5,7.5,20.5,4.333333333333333,8.666666666666666,5.666666666666667,8.166666666666666,23.333333333333332,0.16666666666666666,2014,CLE,LV,7.0,0.0,6.0,0.0,12884.333333333334,1.0,0.8333333333333334,0.6666666666666666,1.5,0.3333333333333333,1.8333333333333333,1.0,219.66666666666666,69.33333333333333,239.66666666666666,145.33333333333334,0.3333333333333333,0.6666666666666666,0.5,1.1666666666666667,1.0,0.8333333333333334,7.166666666666667,15.666666666666666,4.666666666666667,7.5,7.5,6.666666666666667,15.333333333333334,-11.0,2014-10-26
2014_09_OAK_SEA,8.0,4.0,3.0,0.2369047619047619,16492.14285714286,2.0,1.8571428571428572,0.9444444444444443,1.5714285714285714,1.0,1.7142857142857142,0.42857142857142855,215.28571428571428,148.42857142857142,236.14285714285714,88.42857142857143,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.4285714285714286,2.142857142857143,8.285714285714286,19.428571428571427,4.857142857142857,7.428571428571429,5.857142857142857,7.428571428571429,24.571428571428573,3.142857142857143,2014,SEA,LV,8.0,0.0,7.0,0.0,13763.714285714286,1.1428571428571428,1.0,0.75,1.4285714285714286,0.2857142857142857,1.7142857142857142,1.0,235.14285714285714,70.28571428571429,244.71428571428572,130.14285714285714,0.2857142857142857,0.8571428571428571,0.42857142857142855,1.1428571428571428,1.0,1.2857142857142858,7.285714285714286,16.142857142857142,4.857142857142857,8.285714285714286,6.714285714285714,7.142857142857143,15.0,-10.857142857142858,2014-11-02
2014_10_DEN_OAK,9.0,0.0,8.0,0.0,13469.125,1.25,1.0,0.7,1.5,0.25,1.5,1.125,230.0,66.125,236.5,132.5,0.25,0.875,0.375,1.25,1.0,1.25,7.0,16.125,4.875,8.5,6.75,7.625,16.125,-10.25,2014,LV,DEN,9.0,6.0,2.0,0.2668154761904762,16802.75,1.125,0.75,0.6666666666666666,3.0,0.875,2.0,0.625,321.5,94.125,271.875,71.625,0.0,0.25,1.0,0.625,3.0,1.125,8.375,22.875,5.75,7.125,5.375,9.0,30.625,7.5,2014-11-09
2014_11_OAK_SD,9.0,5.0,4.0,0.1611111111111111,19095.555555555555,1.5555555555555556,1.5555555555555556,1.0,2.2222222222222223,0.3333333333333333,1.8888888888888888,0.6666666666666666,262.3333333333333,81.77777777777777,241.11111111111111,113.22222222222223,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.8888888888888888,1.6666666666666667,1.8888888888888888,6.111111111111111,19.444444444444443,6.666666666666667,7.111111111111111,6.222222222222222,6.555555555555555,22.77777777777778,2.111111111111111,2014,LAC,LV,10.0,0.0,9.0,0.0,13170.666666666666,1.2222222222222223,1.0,0.75,1.5555555555555556,0.2222222222222222,1.8888888888888888,1.0,225.77777777777777,62.111111111111114,249.44444444444446,130.88888888888889,0.2222222222222222,0.8888888888888888,0.5555555555555556,1.3333333333333333,0.8888888888888888,1.1111111111111112,6.666666666666667,15.444444444444445,4.888888888888889,9.0,6.777777777777778,7.666666666666667,16.22222222222222,-11.777777777777779,2014-11-16
2014_12_KC_OAK,11.0,0.0,10.0,0.0,12889.5,1.3,1.1,0.7857142857142857,1.4,0.2,1.8,0.9,220.4,63.0,243.8,129.8,0.2,0.9,0.5,1.2,1.0,1.2,6.8,14.8,4.7,9.3,6.5,8.0,15.2,-11.3,2014,LV,KC,11.0,7.0,3.0,0.11532106782106781,20035.7,1.5,1.3,0.8888888888888888,1.1,1.6,1.6,0.0,197.7,141.2,218.0,124.4,0.3,0.7,0.4,0.4,3.0,2.5,4.5,20.5,6.0,6.5,4.4,8.1,24.1,7.0,2014-11-20
2014_13_OAK_STL,12.0,4.0,7.0,0.0768070313524859,16887.636363636364,1.8181818181818181,1.4545454545454546,0.6851851851851851,1.2727272727272727,0.5454545454545454,1.3636363636363635,0.9090909090909091,230.63636363636363,101.36363636363636,263.1818181818182,115.81818181818181,0.7272727272727273,0.7272727272727273,0.6363636363636364,1.0909090909090908,2.0,3.090909090909091,7.545454545454546,18.181818181818183,4.818181818181818,7.818181818181818,5.0,7.181818181818182,19.0,-6.909090909090909,2014,LA,LV,12.0,1.0,10.0,0.007575757575757575,13477.636363636364,1.2727272727272727,1.0909090909090908,0.8125,1.3636363636363635,0.36363636363636365,1.8181818181818181,0.8181818181818182,216.1818181818182,73.54545454545455,242.9090909090909,126.72727272727273,0.2727272727272727,0.8181818181818182,0.45454545454545453,1.0909090909090908,1.0909090909090908,1.1818181818181819,6.818181818181818,15.090909090909092,5.0,9.181818181818182,6.090909090909091,8.363636363636363,16.0,-9.909090909090908,2014-11-30
2014_14_SF_OAK,13.0,1.0,11.0,0.006944444444444444,13936.5,1.1666666666666667,1.0,0.8125,1.25,0.3333333333333333,1.8333333333333333,1.0833333333333333,217.33333333333334,72.5,237.91666666666666,130.5,0.25,0.9166666666666666,0.4166666666666667,1.25,1.0833333333333333,1.5833333333333333,6.916666666666667,15.25,4.916666666666667,9.583333333333334,5.666666666666667,8.25,14.666666666666666,-13.416666666666666,2014,LV,SF,13.0,7.0,5.0,0.15757575757575756,19994.833333333332,2.0833333333333335,1.75,0.75,1.3333333333333333,0.5,1.5833333333333333,0.5,231.16666666666666,114.83333333333333,219.75,98.25,0.5833333333333334,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.1666666666666665,3.1666666666666665,6.833333333333333,19.166666666666668,5.583333333333333,8.083333333333334,5.166666666666667,7.333333333333333,19.25,-1.0833333333333333,2014-12-07
2014_15_OAK_KC,14.0,7.0,6.0,0.08870851370851371,18439.076923076922,1.3846153846153846,1.2307692307692308,0.9090909090909091,1.2307692307692308,1.3076923076923077,1.5384615384615385,0.15384615384615385,204.3846153846154,128.84615384615384,213.23076923076923,136.76923076923077,0.38461538461538464,0.7692307692307693,0.3076923076923077,0.46153846153846156,2.6153846153846154,2.923076923076923,5.076923076923077,19.23076923076923,5.3076923076923075,7.153846153846154,5.153846153846154,8.461538461538462,22.384615384615383,3.8461538461538463,2014,KC,LV,14.0,2.0,11.0,0.011904761904761906,14367.384615384615,1.1538461538461537,1.0,0.8333333333333334,1.3846153846153846,0.3076923076923077,1.7692307692307692,1.0,220.15384615384616,73.46153846153847,233.0,127.92307692307692,0.23076923076923078,0.8461538461538461,0.5384615384615384,1.1538461538461537,1.3846153846153846,1.5384615384615385,7.153846153846154,15.538461538461538,5.0,9.384615384615385,5.461538461538462,8.23076923076923,15.384615384615385,-11.538461538461538,2014-12-14
2014_16_BUF_OAK,15.0,2.0,12.0,0.011054421768707483,14288.42857142857,1.2142857142857142,1.0714285714285714,0.85,1.3571428571428572,0.2857142857142857,1.7857142857142858,1.0,220.28571428571428,73.78571428571429,237.57142857142858,125.42857142857143,0.2857142857142857,0.8571428571428571,0.5,1.0714285714285714,1.3571428571428572,1.7142857142857142,7.357142857142857,15.642857142857142,5.0,9.642857142857142,5.285714285714286,8.357142857142858,15.214285714285714,-12.0,2014,LV,BUF,15.0,8.0,6.0,0.15677001569858715,15977.5,2.5714285714285716,2.2857142857142856,0.9333333333333333,1.3571428571428572,0.42857142857142855,1.0,0.7142857142857143,239.35714285714286,97.5,229.71428571428572,103.35714285714286,0.7857142857142857,0.6428571428571429,1.3571428571428572,0.7857142857142857,3.5,2.5,8.0,17.142857142857142,5.357142857142857,9.142857142857142,4.5,9.0,21.571428571428573,3.4285714285714284,2014-12-21
2014_17_OAK_DEN,16.0,11.0,4.0,0.16885836385836386,17337.466666666667,1.6666666666666667,1.3333333333333333,0.7051282051282051,2.6,0.8,1.8666666666666667,0.6,297.8,109.53333333333333,246.73333333333332,80.6,0.3333333333333333,0.3333333333333333,1.1333333333333333,1.0,2.533333333333333,1.0666666666666667,7.933333333333334,22.2,5.8,7.4,5.066666666666666,8.733333333333333,29.0,6.333333333333333,2014,DEN,LV,16.0,3.0,12.0,0.014484126984126985,14449.333333333334,1.4666666666666666,1.2666666666666666,0.8454545454545456,1.4,0.26666666666666666,1.8666666666666667,0.9333333333333333,219.86666666666667,78.2,243.66666666666666,117.93333333333334,0.26666666666666666,0.8,0.6,1.0,1.4,1.6666666666666667,7.133333333333334,15.8,5.0,9.733333333333333,5.2,8.533333333333333,15.933333333333334,-11.066666666666666,2014-12-28
2014_01_CLE_PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,PIT,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-07
2014_02_PIT_BAL,1.0,0.0,1.0,0.0,19554.0,2.0,1.0,0.5,1.0,1.0,1.0,0.0,345.0,94.0,301.0,79.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,25.0,8.0,9.0,4.0,10.0,16.0,-7.0,2014,BAL,PIT,1.0,1.0,0.0,1.0,16859.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,390.0,127.0,222.0,191.0,0.0,0.0,0.0,1.0,3.0,3.0,11.0,24.0,4.0,8.0,2.0,9.0,30.0,3.0,2014-09-11
2014_03_PIT_CAR,2.0,2.0,0.0,0.75,18428.5,3.0,2.5,0.8333333333333333,1.5,0.5,1.5,0.0,255.5,87.5,237.0,86.0,1.5,0.0,1.5,0.0,3.5,2.5,5.0,19.5,4.5,9.0,6.0,7.5,22.0,11.5,2014,CAR,PIT,2.0,1.0,1.0,0.5,16569.5,2.5,2.5,1.0,0.5,1.0,1.5,1.0,303.5,113.0,194.0,174.0,0.0,1.0,0.0,1.0,1.5,2.5,10.0,20.5,5.0,7.0,3.5,8.0,18.0,-8.5,2014-09-21
