game_id,GP,W,L,W_PCT,TOP,FGA,FGM,FG_PCT,PassTD,RushTD,PassTD_Allowed,RushTD_Allowed,PassYds,RushYds,PassYds_Allowed,RushYds_Allowed,Fum,Fum_Allowed,INT,INT_Allowed,Sacks,Sacks_Allowed,Penalties,FirstDowns,3rdDownConverted,3rdDownFailed,3rdDownAllowed,3rdDownDefended,PTS,PointDiff,Season,home_team,away_team,GP.Away,W.Away,L.Away,W_PCT.Away,TOP.Away,FGA.Away,FGM.Away,FG_PCT.Away,PassTD.Away,RushTD.Away,PassTD_Allowed.Away,RushTD_Allowed.Away,PassYds.Away,RushYds.Away,PassYds_Allowed.Away,RushYds_Allowed.Away,Fum.Away,Fum_Allowed.Away,INT.Away,INT_Allowed.Away,Sacks.Away,Sacks_Allowed.Away,Penalties.Away,FirstDowns.Away,3rdDownConverted.Away,3rdDownFailed.Away,3rdDownAllowed.Away,3rdDownDefended.Away,PTS.Away,PointDiff.Away,game_date,Key,Home Score,Away Score,Home Odds Close,Away Odds Close,Total Score Close,Home Line Close,Home Odds,Away Odds,Home Winnings,Away Winnings,Home-Team-Cover,Home-Team-Win,Over
2023_12_BAL_LAC,12.0,4.0,7.0,0.0744949494949494,17756.18181818182,1.6363636363636365,1.5454545454545454,0.9090909090909092,1.9090909090909087,0.8181818181818182,1.5454545454545454,1.181818181818182,261.3636363636364,103.9090909090909,303.6363636363636,110.63636363636364,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.5454545454545454,3.272727272727273,2.272727272727273,5.181818181818182,19.272727272727277,6.090909090909091,7.909090909090909,4.545454545454546,8.363636363636363,24.454545454545453,1.0,2023,LAC,BAL,12.0,9.0,3.0,0.205823112073112,17739.75,2.1666666666666665,1.75,0.8030303030303031,1.1666666666666667,1.8333333333333333,0.8333333333333334,0.3333333333333333,221.33333333333331,158.58333333333334,202.83333333333331,102.25,0.4166666666666667,1.0,0.9166666666666666,0.4166666666666667,3.9166666666666665,2.4166666666666665,6.083333333333333,20.666666666666668,5.5,7.166666666666667,5.333333333333333,9.416666666666666,27.0,11.416666666666666,2023-11-26,2023-11-26LACBAL,10,20,2.4,1.625,49.0,3.0,140,-160,-1.0,0.625,0,0,0
2023_13_LAC_NE,13.0,2.0,10.0,0.0396825396825396,15845.833333333334,1.5,1.0,0.6666666666666667,0.8333333333333334,0.5,1.0833333333333333,0.75,201.58333333333331,103.66666666666669,234.58333333333331,88.66666666666667,0.4166666666666667,0.5,0.5,1.1666666666666667,2.0,2.5,5.666666666666667,16.583333333333332,4.416666666666667,8.916666666666666,5.333333333333333,8.583333333333334,12.333333333333334,-8.833333333333334,2023,NE,LAC,13.0,5.0,7.0,0.0746972934472934,17487.916666666668,1.6666666666666667,1.5833333333333333,0.9166666666666666,1.75,0.75,1.4166666666666667,1.0833333333333333,257.25,97.66666666666669,290.0833333333333,113.75,0.75,0.5833333333333334,0.5,0.5,3.4166666666666665,2.083333333333333,5.083333333333333,18.75,6.0,8.083333333333334,4.5,8.5,22.916666666666668,1.4166666666666667,2023-12-03,2023-12-03NELAC,0,6,2.8,1.454,39.0,4.5,180,-220,-1.0,0.45399999999999996,0,0,0
2023_01_JAX_IND,1.0,0.0,1.0,0.0,13498.0,0.0,0.0,,1.0,1.0,2.0,2.0,223.0,65.0,241.0,105.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,17.0,2.0,10.0,3.0,9.0,21.0,-10.0,2023,IND,JAX,1.0,1.0,0.0,1.0,14724.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,241.0,105.0,223.0,65.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,20.0,3.0,9.0,2.0,10.0,31.0,10.0,2023-09-10,2023-09-10INDJAX,21,31,2.85,1.444,46.0,4.5,185,-225,-1.0,0.44399999999999995,0,0,1
2023_02_IND_HOU,2.0,0.0,2.0,0.0,22056.0,3.0,2.5,0.8333333333333333,1.0,0.0,0.5,3.0,313.0,62.0,198.0,118.0,0.5,1.0,0.5,0.0,2.0,5.5,6.0,20.5,8.0,10.5,7.0,6.5,14.5,-13.5,2023,HOU,IND,2.0,1.0,1.0,0.25,13751.0,0.5,0.5,1.0,1.0,2.0,2.0,1.0,225.0,95.5,312.5,78.5,1.0,1.0,0.5,0.5,4.0,2.0,6.0,18.0,4.0,8.0,6.0,9.5,26.0,0.5,2023-09-17,2023-09-17HOUIND,20,31,1.833,2.0,39.5,-1.0,-120,100,-1.0,1.0,0,0,1
2023_03_IND_BAL,3.0,2.0,1.0,0.5,18411.666666666668,2.0,1.3333333333333333,0.7222222222222222,0.6666666666666666,2.0,1.0,0.0,202.66666666666663,158.0,230.33333333333331,92.33333333333331,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,2.6666666666666665,6.666666666666667,21.0,7.666666666666667,7.333333333333333,8.333333333333334,10.0,23.666666666666668,5.333333333333333,2023,BAL,IND,3.0,2.0,1.0,0.2777777777777777,14871.0,2.0,2.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,225.66666666666663,110.0,275.6666666666667,114.33333333333331,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.0,3.0,6.0,18.33333333333333,5.333333333333333,10.0,6.0,9.666666666666666,24.666666666666668,1.3333333333333333,2023-09-24,2023-09-24BALIND,19,22,1.256,4.1,43.0,-8.0,-391,310,-1.0,3.0999999999999996,0,0,0
2023_04_LA_IND,4.0,2.0,2.0,0.2083333333333333,14623.25,1.75,1.5,0.6666666666666666,1.25,1.25,1.25,1.5,219.25,115.75,286.5,126.75,1.0,0.75,0.5,0.25,3.5,2.75,6.5,18.25,4.75,9.25,6.0,9.5,24.25,-0.5,2023,IND,LA,4.0,2.0,2.0,0.3125,21634.75,4.0,3.0,0.8,0.75,1.5,0.75,1.25,307.25,104.0,194.25,111.0,0.25,0.0,0.25,1.25,1.75,2.25,6.25,24.0,6.25,8.0,3.0,8.25,24.5,3.25,2023-10-01,2023-10-01INDLA,23,29,1.909,1.909,45.5,-1.0,-110,-110,-1.0,0.909,0,0,1
2023_05_TEN_IND,5.0,3.0,2.0,0.2066666666666667,16167.0,2.0,1.8,0.75,1.0,1.4,1.0,1.4,226.0,131.2,282.0,119.2,0.8,0.6,0.6,0.2,3.0,2.4,6.8,18.8,5.4,8.4,5.8,9.0,24.0,1.0,2023,IND,TEN,5.0,2.0,3.0,0.15,19041.6,2.6,2.6,1.0,0.6,0.8,1.0,0.6,210.8,106.6,263.4,94.6,0.6,0.0,0.2,1.0,2.8,3.4,6.0,17.0,4.6,7.8,5.0,8.0,17.6,-1.0,2023-10-08,2023-10-08INDTEN,23,16,2.2,1.714,43.5,2.5,120,-140,1.2000000000000002,-1.0,1,1,0
2023_06_IND_JAX,6.0,4.0,2.0,0.2694444444444444,18313.0,2.333333333333333,2.0,0.8888888888888888,1.1666666666666667,1.1666666666666667,1.5,0.6666666666666666,241.16666666666663,113.5,281.1666666666667,75.16666666666667,1.0,1.0,1.3333333333333333,0.5,2.0,2.6666666666666665,4.666666666666667,20.33333333333333,5.0,8.833333333333334,5.333333333333333,8.166666666666666,23.666666666666668,3.333333333333333,2023,JAX,IND,6.0,3.0,3.0,0.1722222222222222,16674.666666666668,2.0,1.8333333333333333,0.8,1.0,1.3333333333333333,1.1666666666666667,1.5,243.16666666666663,116.66666666666669,265.1666666666667,113.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,2.5,6.666666666666667,18.666666666666668,5.5,8.833333333333334,5.5,9.166666666666666,23.33333333333333,-2.0,2023-10-15,2023-10-15JAXIND,37,20,1.5,2.7,44.0,-4.0,-200,170,0.5,-1.0,1,1,1
2023_07_CLE_IND,7.0,3.0,4.0,0.1476190476190476,16399.14285714286,2.0,1.7142857142857142,0.75,1.1428571428571428,1.5714285714285714,1.0,1.7142857142857142,252.0,124.0,253.42857142857144,118.71428571428572,0.5714285714285714,1.0,0.8571428571428571,0.7142857142857143,2.857142857142857,2.7142857142857144,6.857142857142857,18.857142857142858,5.714285714285714,8.714285714285714,5.285714285714286,9.571428571428571,25.428571428571427,-1.8571428571428568,2023,IND,CLE,7.0,4.0,2.0,0.2738095238095238,16925.666666666668,3.0,2.6666666666666665,0.9111111111111112,0.6666666666666666,1.1666666666666667,1.0,1.0,195.66666666666663,147.5,170.66666666666666,93.83333333333331,0.8333333333333334,0.8333333333333334,0.5,1.5,3.1666666666666665,3.333333333333333,7.0,18.666666666666668,4.333333333333333,10.333333333333334,3.6666666666666665,9.666666666666666,22.33333333333333,3.1666666666666665,2023-10-22,2023-10-22INDCLE,38,39,2.55,1.571,39.5,3.5,155,-175,-1.0,0.571,1,0,1
2023_09_IND_CAR,9.0,1.0,7.0,0.015625,19933.625,2.0,1.75,0.8333333333333333,1.25,0.25,1.375,1.75,217.875,96.25,193.875,131.75,0.125,0.625,0.625,0.875,2.125,3.625,7.125,20.0,5.75,8.625,4.125,7.75,17.5,-10.75,2023,CAR,IND,9.0,4.0,5.0,0.1271604938271605,16676.444444444445,2.0,1.7777777777777777,0.8125,1.2222222222222223,1.3333333333333333,1.1111111111111112,1.6666666666666667,233.77777777777777,123.33333333333331,255.66666666666663,125.55555555555556,0.6666666666666666,0.7777777777777778,1.0,0.6666666666666666,2.7777777777777777,2.4444444444444446,6.555555555555555,18.55555555555556,5.666666666666667,8.777777777777779,5.555555555555555,9.11111111111111,25.77777777777778,-1.1111111111111112,2023-11-05,2023-11-05CARIND,13,27,2.05,1.8,45.0,1.5,105,-125,-1.0,0.8,0,0,0
2023_10_IND_NE,10.0,2.0,8.0,0.0476190476190476,15373.4,1.7,1.2,0.7407407407407408,1.0,0.5,1.2,0.9,213.5,94.9,241.2,97.7,0.4,0.5,0.6,1.1,1.8,2.3,6.3,16.8,4.5,8.7,5.5,8.4,14.1,-9.7,2023,NE,IND,10.0,5.0,5.0,0.1244444444444444,16445.6,2.0,1.7,0.7777777777777778,1.1,1.3,1.0,1.5,229.8,118.0,249.6,129.7,0.6,0.7,1.1,0.7,3.0,2.2,6.3,18.1,5.6,8.7,5.6,9.0,24.2,-0.6,2023-11-12,2023-11-12NEIND,6,10,2.0,1.833,42.5,1.5,100,-120,-1.0,0.833,0,0,0
2023_12_TB_IND,12.0,6.0,5.0,0.1207070707070707,16625.363636363636,2.090909090909091,1.7272727272727273,0.7666666666666667,1.0,1.4545454545454546,1.0909090909090908,1.3636363636363635,231.72727272727272,121.36363636363636,245.0,129.27272727272728,0.6363636363636364,0.6363636363636364,1.0909090909090908,0.7272727272727273,3.272727272727273,2.1818181818181817,6.181818181818182,18.818181818181817,5.2727272727272725,8.727272727272727,5.545454545454546,8.909090909090908,24.454545454545453,0.0909090909090909,2023,IND,TB,12.0,4.0,7.0,0.1681818181818181,18265.18181818182,1.9090909090909087,1.7272727272727273,0.9166666666666666,1.5454545454545454,0.3636363636363636,1.4545454545454546,0.6363636363636364,235.27272727272728,81.27272727272727,286.54545454545456,95.0,0.7272727272727273,0.4545454545454545,0.8181818181818182,0.6363636363636364,2.8181818181818183,2.363636363636364,6.636363636363637,17.90909090909091,5.545454545454546,8.181818181818182,5.909090909090909,7.363636363636363,19.272727272727277,-1.3636363636363635,2023-11-26,2023-11-26INDTB,27,20,1.689,2.25,45.0,-2.5,-145,125,0.6890000000000001,-1.0,1,1,1
2023_13_IND_TEN,13.0,4.0,8.0,0.0798611111111111,17796.5,2.083333333333333,2.0,0.9666666666666666,0.8333333333333334,0.8333333333333334,1.1666666666666667,0.6666666666666666,205.83333333333331,108.91666666666669,249.33333333333331,106.16666666666669,0.6666666666666666,0.3333333333333333,0.25,0.6666666666666666,2.6666666666666665,3.5,6.5,17.333333333333332,4.0,8.416666666666666,5.25,8.5,17.75,-3.5,2023,TEN,IND,13.0,7.0,5.0,0.1170584045584045,16903.166666666668,2.25,1.9166666666666667,0.7878787878787878,1.0833333333333333,1.3333333333333333,1.0833333333333333,1.4166666666666667,238.41666666666663,115.83333333333331,243.25,133.25,0.75,0.6666666666666666,1.0,0.6666666666666666,3.5,2.25,6.0,18.83333333333333,5.083333333333333,8.916666666666666,5.583333333333333,9.083333333333334,25.0,0.3333333333333333,2023-12-03,2023-12-03TENIND,28,31,2.0,1.833,42.0,1.0,100,-120,-1.0,0.833,0,0,1
2023_03_CAR_SEA,3.0,2.0,1.0,0.2777777777777777,17894.333333333332,3.6666666666666665,2.6666666666666665,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,245.33333333333331,104.33333333333331,339.3333333333333,79.33333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,8.0,22.33333333333333,3.333333333333333,7.666666666666667,9.0,6.666666666666667,29.0,-0.3333333333333333,2023,SEA,CAR,3.0,0.0,3.0,0.0,17776.0,2.333333333333333,2.0,0.8888888888888888,1.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,220.0,99.33333333333331,215.66666666666663,136.66666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.333333333333333,3.0,9.333333333333334,18.666666666666668,6.333333333333333,9.333333333333334,4.0,9.0,18.0,-9.0,2023-09-24,2023-09-24SEACAR,37,27,1.425,2.95,42.0,-5.0,-235,195,0.42500000000000004,-1.0,1,1,1
2023_04_MIN_CAR,4.0,0.0,4.0,0.0,20407.75,2.25,2.0,0.9166666666666666,1.0,0.25,1.0,1.5,216.0,95.25,196.5,136.25,0.0,0.75,1.0,0.5,3.0,3.5,8.5,19.0,6.0,9.25,3.25,8.5,16.75,-8.75,2023,CAR,MIN,4.0,1.0,3.0,0.0625,14992.75,0.5,0.5,1.0,2.75,0.0,1.75,0.75,303.5,83.5,256.0,111.25,0.75,1.5,0.25,1.0,2.75,2.5,5.25,19.75,4.25,7.25,5.5,8.5,22.5,-1.25,2023-10-01,2023-10-01CARMIN,13,21,2.8,1.454,46.5,4.5,180,-220,-1.0,0.45399999999999996,0,0,0
2023_06_CAR_MIA,6.0,5.0,1.0,0.3666666666666667,16043.0,1.1666666666666667,0.8333333333333334,0.7777777777777777,2.5,2.5,1.3333333333333333,1.1666666666666667,323.8333333333333,181.83333333333331,252.5,114.5,0.5,0.5,0.3333333333333333,1.0,3.5,1.0,5.833333333333333,24.33333333333333,4.333333333333333,5.5,5.666666666666667,8.166666666666666,37.16666666666666,11.166666666666666,2023,MIA,CAR,6.0,0.0,6.0,0.0,19968.83333333333,1.8333333333333333,1.5,0.7777777777777777,1.3333333333333333,0.3333333333333333,1.6666666666666667,2.0,222.5,98.0,214.0,144.33333333333334,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,2.333333333333333,3.1666666666666665,7.333333333333333,20.5,5.666666666666667,8.5,4.0,7.666666666666667,18.666666666666668,-12.333333333333334,2023-10-15,2023-10-15MIACAR,42,21,1.083,8.5,47.5,-14.0,-1205,750,0.08299999999999996,-1.0,1,1,1
2023_08_HOU_CAR,8.0,1.0,6.0,0.0178571428571428,19887.714285714286,2.0,1.7142857142857142,0.8095238095238094,1.2857142857142858,0.2857142857142857,1.4285714285714286,2.0,224.28571428571428,90.28571428571428,203.42857142857144,139.42857142857142,0.1428571428571428,0.5714285714285714,0.7142857142857143,0.5714285714285714,2.2857142857142856,3.571428571428572,6.714285714285714,20.428571428571427,5.571428571428571,8.571428571428571,4.142857142857143,7.571428571428571,18.142857142857142,-10.285714285714286,2023,CAR,HOU,8.0,3.0,4.0,0.1071428571428571,18140.571428571428,2.571428571428572,2.4285714285714284,0.9444444444444444,1.4285714285714286,0.4285714285714285,0.7142857142857143,1.1428571428571428,258.0,91.85714285714286,251.28571428571428,99.28571428571428,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.1428571428571428,2.142857142857143,2.142857142857143,6.571428571428571,18.857142857142858,6.285714285714286,8.0,6.142857142857143,7.714285714285714,21.142857142857142,2.857142857142857,2023-10-29,2023-10-29CARHOU,15,13,2.55,1.571,43.0,3.5,155,-175,1.5499999999999998,-1.0,1,1,0
2023_10_CAR_CHI,10.0,3.0,7.0,0.0442857142857142,18158.3,1.6,1.5,0.9375,1.4,0.8,2.0,0.4,206.0,135.1,255.8,76.0,0.3,0.6,0.6,1.2,1.3,3.0,6.7,18.9,5.8,7.5,6.0,7.2,20.4,-5.1,2023,CHI,CAR,10.0,1.0,8.0,0.0138888888888888,19547.666666666668,2.111111111111111,1.7777777777777777,0.8148148148148148,1.1111111111111112,0.2222222222222222,1.2222222222222223,1.6666666666666667,214.22222222222223,90.33333333333331,190.33333333333331,131.88888888888889,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.7777777777777778,1.8888888888888888,3.555555555555556,6.888888888888889,19.0,5.444444444444445,9.0,4.333333333333333,7.888888888888889,17.0,-9.88888888888889,2023-11-09,2023-11-09CHICAR,16,13,1.571,2.55,38.0,-3.5,-175,155,0.571,-1.0,0,1,0
2023_11_DAL_CAR,11.0,1.0,9.0,0.0125,19659.4,2.0,1.7,0.8333333333333333,1.1,0.2,1.3,1.6,205.1,92.3,191.7,129.4,0.1,0.6,0.5,0.8,1.7,3.9,7.0,18.4,5.4,9.1,4.6,8.0,16.3,-11.2,2023,CAR,DAL,11.0,7.0,3.0,0.2232575757575757,20190.4,2.1,2.1,1.0,1.9,0.9,1.4,0.7,271.8,116.8,177.6,109.2,0.6,0.2,1.1,0.7,3.3,2.3,7.4,22.2,6.6,7.5,4.2,8.6,30.2,12.7,2023-11-19,2023-11-19CARDAL,10,33,5.75,1.153,43.0,11.0,475,-654,-1.0,0.15300000000000002,0,0,0
2023_12_CAR_TEN,12.0,4.0,7.0,0.0871212121212121,17416.454545454544,2.090909090909091,2.0,0.9629629629629628,0.8181818181818182,0.7272727272727273,1.0909090909090908,0.7272727272727273,204.1818181818182,102.72727272727272,243.63636363636363,110.8181818181818,0.6363636363636364,0.1818181818181818,0.2727272727272727,0.7272727272727273,2.636363636363636,3.272727272727273,6.2727272727272725,16.636363636363637,3.8181818181818175,8.181818181818182,5.454545454545454,8.272727272727273,16.818181818181817,-3.5454545454545454,2023,TEN,CAR,12.0,1.0,10.0,0.0113636363636363,19982.545454545456,1.9090909090909087,1.6363636363636365,0.8484848484848484,1.0,0.2727272727272727,1.181818181818182,1.6363636363636365,204.0909090909091,92.63636363636364,191.0909090909091,124.9090909090909,0.0909090909090909,0.6363636363636364,0.4545454545454545,0.7272727272727273,1.6363636363636365,3.909090909090909,6.727272727272728,18.454545454545453,5.454545454545454,9.181818181818182,4.363636363636363,8.090909090909092,15.727272727272728,-10.818181818181818,2023-11-26,2023-11-26TENCAR,17,10,1.555,2.6,35.5,-3.5,-180,160,0.5549999999999999,-1.0,1,1,0
2023_13_CAR_TB,13.0,5.0,7.0,0.1605769230769231,17741.583333333332,1.75,1.5833333333333333,0.9166666666666666,1.5,0.5,1.3333333333333333,0.75,232.5,85.16666666666667,277.5,98.16666666666669,0.6666666666666666,0.4166666666666667,0.8333333333333334,0.6666666666666666,2.9166666666666665,2.25,6.5,17.666666666666668,5.583333333333333,8.25,5.666666666666667,7.75,19.416666666666668,-1.0,2023,TB,CAR,13.0,1.0,11.0,0.0104166666666666,19943.0,1.8333333333333333,1.5833333333333333,0.861111111111111,0.9166666666666666,0.4166666666666667,1.1666666666666667,1.6666666666666667,201.91666666666663,96.0,192.0,125.16666666666669,0.0833333333333333,0.5833333333333334,0.5,0.75,1.5833333333333333,3.9166666666666665,6.75,18.166666666666668,5.25,9.416666666666666,4.5,8.166666666666666,15.916666666666666,-10.166666666666666,2023-12-03,2023-12-03TBCAR,14,10,1.571,2.55,36.5,-3.5,-175,155,0.571,-1.0,1,1,0
2023_02_NYJ_DAL,2.0,2.0,0.0,0.75,22199.5,3.5,3.5,1.0,1.0,1.5,0.5,0.0,199.0,128.0,140.0,86.0,1.0,0.0,2.5,0.0,5.0,0.5,5.5,22.0,7.5,8.0,3.0,10.0,35.0,30.0,2023,DAL,NYJ,2.0,1.0,1.0,0.5,10929.0,2.0,2.0,1.0,1.0,0.0,1.5,0.0,155.0,118.0,245.5,115.5,0.5,0.5,1.5,2.0,3.0,3.0,3.5,12.5,3.0,8.5,7.0,8.5,16.0,-7.0,2023-09-17,2023-09-17DALNYJ,30,10,1.235,4.25,38.5,-8.5,-426,325,0.2350000000000001,-1.0,1,1,1
2023_03_DAL_ARI,3.0,1.0,2.0,0.1111111111111111,14979.666666666666,3.0,2.6666666666666665,0.8888888888888888,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.0,183.0,156.33333333333334,257.3333333333333,134.66666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,3.6666666666666665,1.6666666666666667,8.333333333333334,18.666666666666668,4.333333333333333,7.0,6.666666666666667,6.666666666666667,24.0,1.6666666666666667,2023,ARI,DAL,3.0,2.0,1.0,0.5,23805.666666666668,3.333333333333333,3.333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,215.66666666666663,147.0,156.33333333333334,131.33333333333334,0.6666666666666666,0.0,1.6666666666666667,0.3333333333333333,4.0,1.0,8.0,23.0,8.0,7.666666666666667,3.6666666666666665,8.333333333333334,28.666666666666668,16.0,2023-09-24,2023-09-24ARIDAL,28,16,6.25,1.133,43.0,13.0,525,-752,5.25,-1.0,1,1,1
2023_04_NE_DAL,4.0,3.0,1.0,0.4375,22810.25,3.25,3.25,1.0,1.0,1.0,0.5,0.5,232.0,141.25,169.0,111.75,0.75,0.0,1.75,0.25,3.5,1.5,7.25,22.75,8.0,7.5,3.75,8.5,31.0,20.75,2023,DAL,NE,4.0,1.0,3.0,0.0833333333333333,14868.25,1.75,1.0,0.6666666666666666,1.25,0.25,0.75,1.0,238.75,93.5,214.25,101.0,0.25,0.75,0.25,1.0,2.5,2.0,6.0,18.0,6.0,9.5,4.5,8.5,13.75,-10.5,2023-10-01,2023-10-01DALNE,38,3,1.37,3.2,43.5,-6.0,-270,220,0.3700000000000001,-1.0,1,1,0
2023_05_DAL_SF,5.0,5.0,0.0,0.4566666666666666,21116.4,1.8,1.8,1.0,1.8,2.2,1.0,0.4,254.4,156.4,220.4,64.2,0.2,0.4,1.6,0.0,2.6,1.6,6.6,24.4,5.2,5.6,5.4,8.0,33.4,19.8,2023,SF,DAL,5.0,3.0,2.0,0.35,20188.0,2.8,2.8,1.0,1.0,0.8,1.2,0.8,217.8,124.4,185.8,123.4,0.8,0.2,1.4,0.8,3.0,2.0,7.0,19.8,7.2,7.4,4.2,7.8,26.8,10.2,2023-10-08,2023-10-08SFDAL,42,10,1.54,2.65,45.5,-3.5,-185,165,0.54,-1.0,1,1,1
2023_08_LA_DAL,8.0,5.0,2.0,0.2916666666666666,20474.42857142857,2.571428571428572,2.571428571428572,1.0,1.4285714285714286,0.7142857142857143,1.2857142857142858,0.7142857142857143,238.28571428571428,117.14285714285714,194.28571428571428,108.85714285714286,0.7142857142857143,0.1428571428571428,1.2857142857142858,0.7142857142857143,2.571428571428572,2.571428571428572,7.142857142857143,20.428571428571427,6.714285714285714,7.285714285714286,4.285714285714286,8.142857142857142,28.142857142857142,11.0,2023,DAL,LA,8.0,3.0,5.0,0.1770833333333333,18419.125,3.125,2.375,0.7904761904761904,1.0,1.125,1.0,1.125,264.0,109.5,231.5,115.125,0.375,0.0,0.5,0.875,1.875,2.5,5.625,20.375,6.0,8.0,5.125,7.75,21.875,-1.125,2023-10-29,2023-10-29DALLA,43,20,1.333,3.4,45.5,-7.0,-300,240,0.33299999999999996,-1.0,1,1,1
2023_12_WAS_DAL,12.0,8.0,3.0,0.2105371900826446,19518.81818181818,2.0,2.0,1.0,2.090909090909091,0.9090909090909092,1.2727272727272727,0.7272727272727273,277.1818181818182,115.27272727272728,188.72727272727272,109.0909090909091,0.5454545454545454,0.1818181818181818,1.0909090909090908,0.6363636363636364,3.363636363636364,2.090909090909091,7.363636363636363,22.09090909090909,6.545454545454546,7.181818181818182,4.454545454545454,8.545454545454545,31.545454545454547,14.727272727272728,2023,DAL,WAS,12.0,4.0,8.0,0.1481481481481481,18146.25,1.75,1.4166666666666667,0.8472222222222222,1.5,0.75,2.333333333333333,0.5833333333333334,278.25,96.75,277.5,113.08333333333331,0.5,0.8333333333333334,0.5,1.0833333333333333,2.9166666666666665,4.583333333333333,5.333333333333333,20.75,5.0,8.083333333333334,5.333333333333333,8.166666666666666,20.5,-8.666666666666666,2023-11-23,2023-11-23DALWAS,45,10,1.125,6.5,48.0,-13.0,-800,550,0.125,-1.0,1,1,1
2023_13_SEA_DAL,13.0,9.0,3.0,0.1994026806526806,20333.25,2.1666666666666665,2.1666666666666665,1.0,2.1666666666666665,0.9166666666666666,1.4166666666666667,0.8333333333333334,279.0,117.0,200.83333333333331,106.0,0.5,0.1666666666666666,1.0833333333333333,0.5833333333333334,3.1666666666666665,2.25,7.5,23.0,6.666666666666667,7.083333333333333,4.833333333333333,8.25,32.333333333333336,14.0,2023,DAL,SEA,13.0,6.0,6.0,0.1209325396825396,15820.75,2.6666666666666665,2.083333333333333,0.7430555555555555,1.25,0.75,1.4166666666666667,1.25,248.66666666666663,93.83333333333331,254.0,119.25,0.75,0.1666666666666666,0.6666666666666666,0.8333333333333334,3.0,2.333333333333333,7.5,18.75,4.25,8.083333333333334,6.25,7.583333333333333,22.0,-2.1666666666666665,2023-11-30,2023-11-30DALSEA,41,35,1.2,4.75,47.5,-9.5,-500,375,0.19999999999999996,-1.0,0,1,1
2023_01_SF_PIT,1.0,0.0,1.0,0.0,10921.0,0.0,0.0,,1.0,0.0,2.0,1.0,232.0,41.0,220.0,188.0,1.0,0.0,0.0,2.0,3.0,5.0,6.0,14.0,5.0,10.0,6.0,7.0,7.0,-23.0,2023,PIT,SF,1.0,1.0,0.0,1.0,21011.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,220.0,188.0,232.0,41.0,0.0,1.0,2.0,0.0,5.0,3.0,11.0,21.0,6.0,7.0,5.0,10.0,30.0,23.0,2023-09-10,2023-09-10PITSF,7,30,2.1,1.769,41.5,2.0,110,-130,-1.0,0.7689999999999999,0,0,0
2023_02_CLE_PIT,2.0,1.0,1.0,0.25,10027.0,1.0,1.0,1.0,1.0,0.0,1.5,1.0,227.0,48.0,227.5,193.0,2.0,0.5,0.5,1.5,4.5,3.5,5.5,11.5,4.5,10.0,5.5,9.0,16.5,-9.5,2023,PIT,CLE,2.0,1.0,1.0,0.5,16699.5,3.0,2.5,0.8333333333333333,1.0,1.0,0.5,0.0,194.5,202.0,152.0,65.0,0.5,2.0,0.5,1.0,2.0,4.5,6.5,20.5,4.5,10.5,3.0,11.5,23.0,8.5,2023-09-18,2023-09-18PITCLE,26,22,2.1,1.769,38.0,2.0,110,-130,1.1,-1.0,1,1,1
2023_04_PIT_HOU,4.0,2.0,2.0,0.1458333333333333,19630.25,3.0,2.75,0.9166666666666666,1.75,0.25,0.5,1.75,304.5,87.25,204.0,116.5,0.5,0.5,0.75,0.0,1.75,2.75,7.0,20.0,7.75,8.25,6.25,7.25,24.0,4.25,2023,HOU,PIT,4.0,2.0,2.0,0.2083333333333333,11899.0,1.75,1.75,1.0,1.0,0.0,2.0,0.5,205.25,78.75,272.75,148.5,1.0,0.25,1.0,1.0,3.25,2.75,4.75,12.75,5.25,9.25,5.25,8.25,15.5,-9.5,2023-10-01,2023-10-01HOUPIT,30,6,2.35,1.645,42.0,3.0,135,-155,1.35,-1.0,1,1,0
